@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
47,technician,married,secondary,no,3973,no,no,cellular,6,aug,732,2,-1,0,no
31,self-employed,single,tertiary,no,96,no,no,cellular,5,feb,577,1,-1,0,no
39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,no
38,technician,married,secondary,no,7696,yes,no,cellular,20,nov,386,2,-1,0,no
32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,no
54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,no
48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,no
48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,no
31,entrepreneur,married,tertiary,no,5191,no,no,cellular,20,nov,187,2,-1,0,no
58,retired,married,secondary,no,11,no,no,cellular,11,aug,270,1,-1,0,no
57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,no
39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,no
59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,no
38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,-1,0,no
44,self-employed,married,secondary,no,313,no,no,cellular,6,aug,211,4,-1,0,no
56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,no
48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,no
36,services,married,secondary,no,42,yes,no,unknown,8,may,102,4,-1,0,no
32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,no
42,technician,married,secondary,no,0,no,no,cellular,29,aug,82,12,-1,0,no
35,blue-collar,single,secondary,no,376,yes,yes,unknown,6,may,207,3,-1,0,no
38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,no
25,admin.,married,secondary,no,242,yes,no,cellular,30,jul,62,12,-1,0,no
57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,no
52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,no
34,management,married,tertiary,no,2892,yes,yes,cellular,30,jul,1165,7,-1,0,no
31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,no
46,management,single,secondary,no,295,yes,no,unknown,23,may,141,6,-1,0,no
57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,no
29,services,married,secondary,no,11417,yes,no,unknown,28,may,272,2,-1,0,no
33,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260,2,-1,0,no
52,admin.,single,primary,no,0,no,no,unknown,19,may,182,11,-1,0,no
24,blue-collar,married,secondary,no,-220,yes,no,cellular,2,apr,90,1,-1,0,no
27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,no
34,blue-collar,married,secondary,no,67,yes,yes,unknown,8,may,672,3,-1,0,no
47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,no
41,self-employed,married,primary,no,340,no,no,unknown,6,jun,37,3,-1,0,no
32,management,married,tertiary,no,273,yes,yes,cellular,18,jul,97,3,-1,0,no
54,technician,married,tertiary,no,98,no,no,cellular,8,aug,420,4,-1,0,no
57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,73,1,-1,0,no
21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,no
64,retired,divorced,tertiary,no,890,no,no,cellular,3,jul,531,3,-1,0,no
45,technician,divorced,secondary,no,809,yes,no,cellular,13,may,155,2,363,4,no
33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,no
58,housemaid,married,secondary,no,2705,no,no,telephone,14,aug,137,1,-1,0,no
41,management,married,unknown,no,2457,yes,no,unknown,9,may,285,1,-1,0,no
37,technician,married,secondary,no,712,yes,no,cellular,18,nov,291,2,-1,0,no
33,blue-collar,married,secondary,no,640,yes,no,cellular,3,feb,439,3,-1,0,no
56,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,27,1,-1,0,no
73,retired,married,secondary,no,19,no,no,cellular,5,nov,509,2,-1,0,no
51,blue-collar,married,secondary,no,397,yes,no,cellular,20,aug,293,2,-1,0,no
33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,no
32,management,single,tertiary,no,474,yes,no,cellular,7,aug,90,3,-1,0,no
30,services,married,secondary,no,699,yes,no,unknown,29,may,544,1,-1,0,no
60,retired,married,primary,no,0,no,no,telephone,30,jul,130,3,-1,0,no
56,entrepreneur,married,unknown,no,575,no,no,unknown,20,jun,18,2,-1,0,no
48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243,1,-1,0,no
57,retired,married,primary,no,1238,yes,no,cellular,15,jul,274,1,-1,0,no
36,management,married,tertiary,no,428,no,no,unknown,28,may,121,1,-1,0,no
58,housemaid,married,primary,no,0,yes,no,telephone,9,jul,148,1,-1,0,no
28,blue-collar,single,secondary,no,43,no,no,unknown,19,may,190,1,-1,0,no
38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,no
32,services,single,secondary,no,-402,yes,no,cellular,17,apr,135,1,-1,0,no
28,admin.,single,secondary,no,1323,yes,no,unknown,3,jun,361,1,-1,0,no
32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,no
26,blue-collar,single,primary,no,155,yes,no,cellular,29,jan,291,1,244,4,no
31,services,single,secondary,no,11386,yes,no,cellular,20,nov,356,1,-1,0,no
47,admin.,married,secondary,no,310,yes,yes,telephone,14,aug,128,6,-1,0,no
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,no
42,self-employed,married,secondary,no,5564,no,no,cellular,17,nov,560,2,-1,0,no
58,retired,married,primary,no,4007,no,no,cellular,30,nov,598,4,-1,0,no
34,admin.,married,secondary,no,96,no,no,cellular,29,aug,109,2,-1,0,no
47,admin.,divorced,secondary,no,136,no,yes,cellular,23,jul,70,1,-1,0,no
62,housemaid,married,secondary,no,565,no,no,cellular,4,sep,123,3,-1,0,no
34,technician,married,secondary,no,-136,yes,yes,cellular,12,aug,131,2,-1,0,no
34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,no
40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,no
26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238,3,-1,0,no
52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189,2,111,4,no
39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,no
42,blue-collar,married,primary,no,7041,yes,no,cellular,28,jul,386,4,-1,0,no
34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265,1,-1,0,no
46,blue-collar,married,secondary,no,519,yes,no,cellular,25,aug,217,6,-1,0,no
32,unemployed,married,secondary,no,2400,yes,yes,cellular,5,feb,450,3,-1,0,no
29,management,married,tertiary,no,581,yes,yes,cellular,14,jul,192,2,-1,0,no
42,blue-collar,married,primary,no,2519,yes,no,unknown,15,may,262,4,-1,0,no
57,admin.,married,secondary,no,3927,no,no,cellular,13,oct,61,1,-1,0,no
50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,no
45,technician,married,secondary,no,118,yes,no,unknown,7,may,208,2,-1,0,no
29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,169,1,-1,0,no
36,admin.,married,secondary,no,957,yes,no,unknown,21,may,206,1,-1,0,no
46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,no
35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505,3,-1,0,no
43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,no
56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,no
37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,no
34,management,single,tertiary,no,184,no,no,cellular,22,jul,203,4,-1,0,no
34,blue-collar,married,unknown,no,41,yes,no,cellular,6,may,34,9,-1,0,no
31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,no
47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,no
50,technician,divorced,secondary,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,no
34,student,married,unknown,no,1387,no,no,cellular,30,apr,121,1,-1,0,no
49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,no
38,management,divorced,secondary,no,-17,no,no,cellular,21,nov,11,4,-1,0,no
23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,no
27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,no
31,technician,single,unknown,no,694,yes,no,unknown,6,jun,431,2,-1,0,no
31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,no
67,retired,married,primary,no,2301,no,no,cellular,16,apr,124,1,-1,0,no
33,blue-collar,married,primary,no,191,yes,no,unknown,9,may,162,2,-1,0,no
42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,no
56,management,divorced,tertiary,no,-59,no,yes,cellular,28,jul,127,6,-1,0,no
39,management,single,tertiary,no,0,yes,no,cellular,16,apr,81,2,-1,0,no
36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,-1,0,no
48,management,single,tertiary,no,8106,no,no,unknown,17,nov,125,1,111,3,no
30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,4,-1,0,no
43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,no
30,management,married,tertiary,no,1882,yes,no,cellular,11,aug,249,5,-1,0,no
48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,no
59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,no
46,unemployed,married,secondary,no,3533,yes,no,cellular,12,aug,235,2,-1,0,no
40,services,divorced,secondary,no,1959,yes,no,unknown,30,may,177,1,-1,0,no
43,self-employed,single,tertiary,no,0,no,no,unknown,19,jun,147,1,-1,0,no
55,management,married,tertiary,no,236,no,no,cellular,4,aug,200,1,-1,0,no
32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,106,2,-1,0,no
35,technician,single,secondary,no,126,no,no,cellular,22,aug,112,2,-1,0,no
31,management,married,tertiary,no,1170,no,no,cellular,20,aug,200,4,-1,0,no
48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,no
37,technician,married,secondary,no,1063,yes,no,cellular,31,jul,413,2,-1,0,no
29,blue-collar,married,secondary,no,424,yes,yes,unknown,14,may,241,2,-1,0,no
56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,-1,0,no
42,technician,divorced,secondary,no,248,no,no,cellular,19,aug,163,4,-1,0,no
40,technician,married,secondary,no,257,yes,no,unknown,16,may,731,4,-1,0,no
51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,no
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,no
30,management,married,tertiary,no,562,no,no,cellular,21,aug,137,4,-1,0,no
36,services,married,secondary,no,3064,yes,no,telephone,26,aug,240,3,107,4,no
33,technician,single,tertiary,no,125,no,no,telephone,29,aug,66,2,-1,0,no
30,blue-collar,single,secondary,no,6900,no,no,cellular,21,nov,816,1,-1,0,no
31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,no
26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6,may,207,1,363,2,no
46,technician,married,secondary,no,410,no,yes,cellular,21,nov,162,5,-1,0,no
51,management,married,tertiary,no,1612,no,no,cellular,16,mar,384,1,182,5,no
26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,no
36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,2,-1,0,no
52,technician,married,tertiary,no,0,no,no,cellular,9,aug,145,3,94,4,no
43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,no
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,no
29,management,single,secondary,no,584,yes,no,unknown,16,jun,541,19,-1,0,no
32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,no
34,blue-collar,divorced,secondary,no,-566,yes,no,unknown,26,may,248,2,-1,0,no
27,student,single,tertiary,no,-148,yes,no,cellular,11,sep,146,3,224,1,no
60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,no
26,technician,single,secondary,no,1275,yes,no,unknown,20,jun,18,9,-1,0,no
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,no
51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,no
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293,20,-1,0,no
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,no
51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,-1,0,no
35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,no
30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,no
30,services,married,secondary,no,227,no,yes,unknown,3,jun,23,1,-1,0,no
49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,no
42,technician,married,secondary,no,440,yes,no,cellular,3,feb,13,5,-1,0,no
37,management,married,tertiary,no,0,no,no,cellular,11,mar,129,4,107,2,no
32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209,2,-1,0,no
54,self-employed,divorced,primary,no,4382,yes,no,telephone,18,may,193,4,-1,0,no
52,blue-collar,married,primary,no,1141,yes,no,cellular,12,may,22,5,-1,0,no
40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,no
29,blue-collar,married,secondary,no,358,no,no,cellular,21,jul,88,5,-1,0,no
35,services,divorced,secondary,no,221,yes,no,cellular,14,may,150,1,360,1,no
46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,no
42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,no
36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,no
56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,no
55,retired,married,secondary,no,159,no,no,cellular,28,aug,159,1,-1,0,no
43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,no
42,technician,single,unknown,no,344,yes,no,unknown,3,jun,26,7,-1,0,no
29,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,no
38,blue-collar,married,primary,no,506,yes,yes,unknown,12,jun,122,1,-1,0,no
52,blue-collar,divorced,primary,no,1758,yes,no,unknown,15,may,41,1,-1,0,no
34,management,married,tertiary,no,2594,yes,no,cellular,21,nov,161,3,-1,0,no
34,services,married,secondary,no,0,yes,no,cellular,14,jul,78,4,-1,0,no
39,management,single,secondary,no,835,yes,no,unknown,29,may,587,4,-1,0,no
57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,no
48,management,married,tertiary,yes,-13,yes,no,cellular,15,may,20,6,291,2,no
54,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,no
48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,no
38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,no
39,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,no
40,management,married,tertiary,no,8902,yes,no,cellular,14,aug,464,5,-1,0,no
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,no
45,technician,married,secondary,no,49,no,no,cellular,29,jul,65,2,-1,0,no
38,housemaid,married,primary,no,21,no,no,cellular,26,aug,634,2,-1,0,no
27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,no
40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,no
29,services,single,secondary,no,-287,yes,no,cellular,18,may,196,1,-1,0,no
32,services,married,secondary,no,162,yes,no,unknown,14,may,297,2,-1,0,no
35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,-1,0,no
42,entrepreneur,married,tertiary,no,157,yes,yes,unknown,7,may,650,1,-1,0,no
28,admin.,married,secondary,no,934,yes,no,unknown,4,jul,53,2,-1,0,no
45,services,single,secondary,no,1757,yes,no,cellular,20,apr,1010,3,326,1,no
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,no
33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,jul,400,2,-1,0,no
34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,no
39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,no
32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,no
58,retired,married,secondary,no,14412,no,no,cellular,18,nov,297,1,-1,0,no
37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,no
47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,no
37,management,married,tertiary,no,3288,no,no,cellular,8,aug,124,2,-1,0,no
28,blue-collar,married,secondary,no,100,yes,yes,unknown,27,may,132,2,-1,0,no
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,no
32,technician,married,secondary,no,485,no,no,cellular,26,aug,98,14,-1,0,no
34,admin.,single,secondary,no,296,no,no,cellular,7,jul,147,4,-1,0,no
37,technician,married,unknown,no,47,no,no,unknown,19,jun,374,3,-1,0,no
75,retired,married,secondary,no,26452,no,no,telephone,15,jul,219,2,-1,0,no
28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,no
34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,no
55,blue-collar,married,primary,no,1086,yes,no,cellular,6,may,146,1,272,2,no
36,technician,married,secondary,no,191,no,no,cellular,31,aug,69,1,-1,0,no
28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,no
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,no
54,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,no
34,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,-1,0,no
41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,no
44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,no
53,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,no
44,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,no
31,admin.,married,secondary,no,5,yes,yes,cellular,16,jul,101,7,-1,0,no
43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,no
42,management,married,secondary,yes,-34,no,no,cellular,5,feb,176,1,-1,0,no
32,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,-1,0,no
45,technician,married,secondary,no,999,yes,no,cellular,20,nov,215,6,188,2,no
41,admin.,married,tertiary,no,1536,no,no,cellular,4,may,54,2,-1,0,no
42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,118,6,-1,0,no
34,management,married,tertiary,no,1557,yes,yes,unknown,13,may,213,1,-1,0,no
49,technician,married,primary,no,230,yes,no,unknown,8,may,96,1,-1,0,no
34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,no
57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,no
52,blue-collar,married,primary,no,-133,no,no,unknown,5,jun,96,2,-1,0,no
33,unemployed,married,tertiary,no,302,yes,yes,cellular,16,apr,670,1,-1,0,no
26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,no
45,blue-collar,married,primary,no,13117,no,no,unknown,11,jun,42,2,-1,0,no
44,management,married,tertiary,no,4460,no,no,telephone,31,jul,168,2,-1,0,no
28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,no
47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,no
48,blue-collar,married,unknown,no,439,yes,no,cellular,2,feb,212,1,249,2,no
45,unknown,married,primary,no,44,no,no,unknown,11,jun,81,1,-1,0,no
26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,no
57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,no
43,services,divorced,secondary,no,0,no,no,cellular,31,jul,106,4,-1,0,no
31,blue-collar,married,secondary,no,3653,yes,yes,cellular,21,nov,252,1,168,4,no
34,management,married,tertiary,no,436,no,yes,cellular,28,jul,118,4,-1,0,no
29,services,divorced,secondary,no,92,yes,no,cellular,7,may,240,1,-1,0,no
28,blue-collar,married,secondary,no,225,yes,yes,unknown,7,may,866,2,-1,0,no
29,entrepreneur,married,secondary,no,452,yes,no,unknown,27,may,347,1,-1,0,no
35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,no
31,management,married,tertiary,no,4945,no,no,cellular,11,aug,445,1,-1,0,no
30,technician,married,tertiary,no,101,yes,yes,cellular,7,jul,187,3,-1,0,no
43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,no
39,self-employed,married,secondary,no,266,no,no,cellular,11,may,102,2,-1,0,no
49,blue-collar,married,secondary,no,1568,no,no,unknown,21,may,206,6,-1,0,no
48,management,married,tertiary,no,1175,yes,no,telephone,18,nov,1476,3,-1,0,no
30,blue-collar,single,secondary,no,363,no,no,cellular,28,jul,171,3,-1,0,no
31,management,married,tertiary,no,1183,yes,no,unknown,27,may,676,6,-1,0,no
53,blue-collar,married,primary,no,238,yes,no,cellular,11,may,238,2,361,5,no
37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,no
31,technician,married,secondary,no,119,yes,no,cellular,4,feb,380,1,-1,0,no
49,entrepreneur,divorced,secondary,no,32,no,no,cellular,5,feb,128,1,-1,0,no
31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,no
33,services,married,secondary,no,-333,yes,no,cellular,30,jul,329,5,-1,0,no
38,blue-collar,married,secondary,no,1205,yes,no,cellular,20,apr,45,4,153,1,no
57,self-employed,married,tertiary,yes,-3313,yes,yes,unknown,9,may,153,1,-1,0,no
33,services,married,secondary,no,288,yes,no,cellular,17,apr,306,1,-1,0,no
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,no
42,services,married,secondary,no,-91,yes,yes,cellular,5,feb,43,1,-1,0,no
42,admin.,married,unknown,no,642,yes,yes,unknown,16,may,509,2,-1,0,no
37,blue-collar,single,primary,no,6969,yes,no,unknown,20,may,412,1,-1,0,no
50,blue-collar,married,secondary,no,181,yes,no,cellular,17,apr,599,2,-1,0,no
37,management,married,primary,no,3953,yes,no,cellular,6,apr,610,2,138,1,no
53,services,divorced,secondary,no,4554,no,no,cellular,5,feb,8,6,-1,0,no
55,self-employed,married,secondary,no,2678,no,yes,cellular,18,aug,151,12,-1,0,no
31,self-employed,single,secondary,no,360,yes,no,unknown,26,may,592,4,-1,0,no
53,blue-collar,married,primary,no,3316,yes,no,unknown,23,may,331,6,-1,0,no
44,unemployed,married,secondary,no,304,yes,no,unknown,12,may,129,2,-1,0,no
35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,no
37,management,single,tertiary,no,102,yes,no,cellular,21,aug,101,2,-1,0,no
32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,-1,0,no
43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,371,2,-1,0,no
23,blue-collar,married,primary,no,1158,yes,no,cellular,16,apr,743,1,-1,0,no
43,management,married,tertiary,no,0,yes,no,cellular,17,nov,110,1,-1,0,no
36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,81,4,-1,0,no
29,blue-collar,married,primary,no,200,yes,no,unknown,30,may,322,2,-1,0,no
33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137,1,272,2,no
31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,no
40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,no
50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,no
47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,no
35,admin.,married,secondary,no,147,yes,yes,cellular,29,jan,41,1,184,7,no
39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,no
33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,no
42,services,married,secondary,no,-246,yes,no,unknown,7,may,149,1,-1,0,no
40,services,married,tertiary,no,35,no,no,cellular,3,jul,318,4,317,3,no
33,admin.,single,secondary,no,894,no,no,cellular,5,feb,509,2,-1,0,no
54,self-employed,married,secondary,no,641,yes,no,cellular,17,apr,472,1,148,2,no
50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,no
31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,no
37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,no
58,blue-collar,divorced,primary,no,8218,yes,no,cellular,31,jul,124,10,-1,0,no
30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,no
35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,no
29,management,single,tertiary,no,5980,yes,no,unknown,28,may,317,1,-1,0,no
39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,no
41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,no
34,blue-collar,married,secondary,no,584,yes,no,cellular,18,jul,154,2,-1,0,no
36,blue-collar,married,primary,no,398,yes,no,unknown,12,jun,278,1,-1,0,no
35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,no
32,services,single,secondary,no,0,yes,no,cellular,31,jul,99,13,-1,0,no
32,management,single,tertiary,no,0,no,no,cellular,21,nov,9,6,-1,0,no
44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,no
60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,-1,0,no
47,blue-collar,married,primary,no,2642,no,no,cellular,13,aug,310,2,-1,0,no
60,retired,divorced,tertiary,no,2131,no,no,cellular,10,jul,421,6,-1,0,no
40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,327,2,-1,0,no
50,management,married,tertiary,no,19447,yes,yes,cellular,21,nov,166,1,-1,0,no
33,technician,divorced,secondary,no,0,no,no,cellular,21,aug,224,8,-1,0,no
51,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79,1,370,1,no
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,no
38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,no
57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383,1,-1,0,no
28,services,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,no
31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,no
